timestamp_utc,event_type,notes
2026-04-08T05:47:24Z,synced_start,auto: first successful RPC sample was synced
2026-04-08T06:32:15.419+00:00,pruning_start,auto: detected pruning movement in kaspad log
2026-04-08T06:41:21.878+00:00,pruning_end,auto: detected pruning UTXO update in kaspad log
2026-04-08T18:32:35.192+00:00,pruning_start,auto: detected pruning movement in kaspad log
2026-04-08T18:41:32.150+00:00,pruning_end,auto: detected pruning UTXO update in kaspad log
