timestamp_utc,elapsed_sec,rpc_ok,server_time,p2p_id,server_version,is_utxo_indexed,is_synced,info_mempool_size,borsh_live_connections,borsh_connection_attempts,borsh_handshake_failures,json_live_connections,json_connection_attempts,json_handshake_failures,active_peers,borsh_bytes_tx,borsh_bytes_rx,json_bytes_tx,json_bytes_rx,p2p_bytes_tx,p2p_bytes_rx,grpc_bytes_tx,grpc_bytes_rx,node_blocks_submitted_count,node_headers_processed_count,node_dependencies_processed_count,node_bodies_processed_count,node_transactions_processed_count,node_chain_blocks_processed_count,node_mass_processed_count,node_database_blocks_count,node_database_headers_count,network_mempool_size,network_tip_hashes_count,network_difficulty,network_past_median_time,network_virtual_parent_hashes_count,network_virtual_daa_score,error
2026-04-22T01:35:04Z,23.205,1,1776821704050,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474889473,8363682434,722521,224495,1053309,1048450,1252823,1048450,24503250,967202,38652084905,1048450,1048450,0,1,106563.3642397097,1776821564673,1,1048450,
2026-04-22T01:35:05Z,24.778,1,1776821705633,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474892861,8363706815,722815,224585,1053335,1048475,1252874,1048474,24503274,967213,38652084905,1048474,1048474,0,2,106563.3642397097,1776821564673,2,1048474,
2026-04-22T01:35:07Z,26.361,1,1776821707216,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474896373,8363730018,723109,224674,1053360,1048501,1252913,1048501,24503301,967230,38652084905,1048501,1048501,0,3,106546.5942153612,1776821564673,3,1048501,
2026-04-22T01:35:08Z,27.944,1,1776821708799,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474902062,8363770927,723403,224762,1053402,1048543,1252990,1048543,24503343,967252,38652084905,1048543,1048543,0,2,106546.5942153612,1776821564673,2,1048543,
2026-04-22T01:35:10Z,29.526,1,1776821710370,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474906803,8363804475,723697,224851,1053437,1048578,1253046,1048578,24503378,967275,38652084905,1048578,1048578,0,1,106573.07343955699,1776821564673,1,1048578,
2026-04-22T01:35:12Z,31.097,1,1776821711955,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474911405,8363837961,723991,224940,1053471,1048612,1253110,1048612,24503412,967292,38652084905,1048611,1048611,0,1,106573.07343955699,1776821576185,4,1048611,
2026-04-22T01:35:13Z,32.683,1,1776821713526,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474916757,8363872849,724284,225028,1053511,1048652,1253174,1048651,24503451,967317,38652084905,1048651,1048651,0,1,106588.46717963016,1776821576185,1,1048651,
2026-04-22T01:35:15Z,34.254,1,1776821715101,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474922234,8363910280,724578,225117,1053551,1048692,1253267,1048692,24503492,967340,38652084905,1048692,1048692,0,1,106588.46717963016,1776821576185,1,1048692,
2026-04-22T01:35:16Z,35.828,1,1776821716675,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474926294,8363937351,724871,225205,1053581,1048722,1253307,1048722,24503522,967362,38652084905,1048722,1048722,0,1,106574.80888716914,1776821576185,1,1048722,
2026-04-22T01:35:18Z,37.404,1,1776821718252,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1474930898,8363968399,725164,225294,1053615,1048756,1253356,1048756,24503556,967383,38652084905,1048756,1048756,0,3,106574.80888716914,1776821576185,3,1048756,
