timestamp_utc,event_type,notes
2026-04-08T05:43:03.288+00:00,ibd_end,auto: detected IBD completion in kaspad log
2026-04-08T05:43:03.426+00:00,ibd_start,auto: detected IBD start in kaspad log
2026-04-08T05:53:35Z,synced_start,auto: detected node becoming synced from RPC samples
2026-04-08T05:53:36.531+00:00,ibd_end,auto: detected IBD completion in kaspad log
2026-04-08T05:53:36.531+00:00,ibd_start,auto: detected IBD start in kaspad log
