timestamp_utc,event_type,notes
2026-04-08T05:54:41Z,synced_start,auto: first successful RPC sample was synced
2026-04-08T06:32:15.425+00:00,pruning_start,auto: detected pruning movement in kaspad log
2026-04-08T06:41:24.096+00:00,pruning_end,auto: detected pruning UTXO update in kaspad log
2026-04-08T18:32:35.193+00:00,pruning_start,auto: detected pruning movement in kaspad log
2026-04-08T18:41:32.249+00:00,pruning_end,auto: detected pruning UTXO update in kaspad log
