timestamp_utc,event_type,notes
2026-04-08T05:40:26.327+00:00,ibd_end,auto: detected IBD completion in kaspad log
2026-04-08T05:40:26.716+00:00,ibd_start,auto: detected IBD start in kaspad log
2026-04-08T05:51:05.418+00:00,ibd_end,auto: detected IBD completion in kaspad log
2026-04-08T05:51:05.418+00:00,ibd_start,auto: detected IBD start in kaspad log
2026-04-08T05:51:05Z,synced_start,auto: detected node becoming synced from RPC samples
