timestamp_utc,elapsed_sec,rpc_ok,server_time,p2p_id,server_version,is_utxo_indexed,is_synced,info_mempool_size,borsh_live_connections,borsh_connection_attempts,borsh_handshake_failures,json_live_connections,json_connection_attempts,json_handshake_failures,active_peers,borsh_bytes_tx,borsh_bytes_rx,json_bytes_tx,json_bytes_rx,p2p_bytes_tx,p2p_bytes_rx,grpc_bytes_tx,grpc_bytes_rx,node_blocks_submitted_count,node_headers_processed_count,node_dependencies_processed_count,node_bodies_processed_count,node_transactions_processed_count,node_chain_blocks_processed_count,node_mass_processed_count,node_database_blocks_count,node_database_headers_count,network_mempool_size,network_tip_hashes_count,network_difficulty,network_past_median_time,network_virtual_parent_hashes_count,network_virtual_daa_score,error
2026-04-22T02:58:21Z,23.203,1,1776826701277,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7887969994,1047925083,17193902265,10724977572,205685,205685,497288,205685,21505918,154584,34591578392,1150281,1150281,6,5,111175.9211958621,1776826543352,5,1150281,
2026-04-22T02:58:22Z,24.780,1,1776826702854,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888004443,1047929271,17194113992,10725090570,205715,205715,497338,205715,21505948,154601,34591578392,1150311,1150311,6,3,111175.9211958621,1776826543352,3,1150311,
2026-04-22T02:58:24Z,26.358,1,1776826704432,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888041710,1047933861,17194357408,10725223168,205749,205749,497399,205749,21505982,154622,34591578392,1150345,1150345,6,1,111139.98271672775,1776826543352,1,1150345,
2026-04-22T02:58:26Z,27.941,1,1776826706015,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888080975,1047939408,17231174167,10725371653,205790,205790,497469,205790,21506023,154641,34591578392,1150385,1150385,6,1,111139.98271672775,1776826543352,2,1150385,
2026-04-22T02:58:27Z,29.518,1,1776826707584,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888123276,1047944874,17231515191,10725522011,205830,205830,497538,205830,21506063,154662,34591578392,1150426,1150426,6,3,111216.36008998366,1776826554966,3,1150426,
2026-04-22T02:58:29Z,31.087,1,1776826709165,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888152468,1047948519,17231749021,10725632638,205857,205857,497592,205857,21506090,154674,34591578392,1150453,1150453,6,2,111216.36008998366,1776826554966,2,1150453,
2026-04-22T02:58:30Z,32.674,1,1776826710746,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888185058,1047952839,17231944761,10725740245,205889,205889,497639,205889,21506122,154692,34591578392,1150485,1150485,6,2,111378.56823235218,1776826554966,2,1150485,
2026-04-22T02:58:32Z,34.249,1,1776826712326,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888216947,1047957024,17232152672,10725849891,205920,205920,497689,205920,21506153,154711,34591578392,1150516,1150516,6,2,111378.56823235218,1776826554966,2,1150516,
2026-04-22T02:58:34Z,35.831,1,1776826713908,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888247088,1047961074,17232354185,10725954701,205950,205950,497736,205950,21506183,154731,34591578392,1150546,1150546,6,1,111378.56823235218,1776826554966,1,1150546,
2026-04-22T02:58:35Z,37.411,1,1776826715485,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888294474,1047967353,17232644384,10726126603,205997,205997,497816,205997,21506230,154762,34591578392,1150593,1150593,6,1,111302.66653628348,1776826554966,1,1150593,
2026-04-22T02:58:37Z,38.988,1,1776826717059,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888330973,1047972144,17232948714,10726257445,206032,206032,497875,206032,21506265,154783,34591578392,1150628,1150628,6,1,111302.66653628348,1776826566368,1,1150628,
2026-04-22T02:58:38Z,40.564,1,1776826718637,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888368777,1047976938,17233203790,10726400880,206069,206069,497937,206068,21506301,154807,34591578392,1150664,1150664,6,2,111501.75072386638,1776826566368,2,1150664,
2026-04-22T02:58:40Z,42.140,1,1776826720218,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888401045,1047981054,17233466572,10726527615,206099,206098,497999,206098,21506331,154823,34591578392,1150694,1150694,6,1,111501.75072386638,1776826566368,1,1150694,
2026-04-22T02:58:41Z,43.720,1,1776826721790,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888435938,1047985374,17270350906,10726678748,206130,206130,498088,206130,21506363,154836,34591578392,1150726,1150726,6,3,111411.5904701185,1776826566368,3,1150726,
2026-04-22T02:58:43Z,45.294,1,1776826723363,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888466861,1047989424,17270564972,10726795603,206160,206160,498141,206160,21506393,154853,34591578392,1150756,1150756,6,2,111411.5904701185,1776826566368,2,1150756,
2026-04-22T02:58:45Z,46.866,1,1776826724931,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888492603,1047993339,17270768309,10726906786,206189,206189,498195,206189,21506422,154868,34591578392,1150785,1150785,6,2,111411.5904701185,1776826566368,2,1150785,
2026-04-22T02:58:46Z,48.434,1,1776826726510,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888535298,1047999414,17271047570,10727071110,206234,206234,498270,206234,21506467,154893,34591578392,1150830,1150830,6,2,111280.27209140532,1776826577584,2,1150830,
2026-04-22T02:58:48Z,50.014,1,1776826728082,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888569782,1048004274,17271359106,10727220603,206270,206270,498349,206270,21506503,154911,34591578392,1150866,1150866,6,2,111280.27209140532,1776826577584,2,1150866,
2026-04-22T02:58:49Z,51.585,1,1776826729655,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,7888601905,1048008864,17271601221,10727345410,206304,206304,498407,206304,21506537,154931,34591578392,1150900,1150900,6,5,111227.88088555678,1776826577584,5,1150900,
2026-04-22T02:58:51Z,53.158,1,1776826731265,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,855,0,0,0,0,0,0,2,0,0,0,0,7889269843,1048145496,17274524669,10729814213,206332,206332,498468,206332,21508864,154948,34595311968,1150928,1150928,3781,3,111227.88088555678,1776826577584,3,1150928,
2026-04-22T02:58:52Z,54.768,1,1776826732836,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,5069,0,0,0,0,0,0,2,0,0,0,0,7892395060,1048762279,17282621893,10736062068,206367,206367,498539,206367,21519644,154966,34612761848,1150963,1150963,7443,4,111332.53230543289,1776826577584,4,1150963,
2026-04-22T02:58:54Z,56.339,1,1776826734489,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,10753,0,0,0,0,0,0,2,0,0,0,0,7896426706,1049475781,17289621219,10741962761,206399,206398,498620,206397,21528884,154984,34627718888,1150993,1150993,9723,2,111332.53230543289,1776826577584,2,1150993,
2026-04-22T02:58:56Z,57.993,1,1776826736071,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,13996,0,0,0,0,0,0,2,0,0,0,0,7900857933,1050595693,17300036824,10748884208,206440,206440,498715,206440,21542128,155006,34649157312,1151036,1151036,14681,3,111332.53230543289,1776826589906,3,1151036,
2026-04-22T02:58:57Z,59.574,1,1776826737739,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,16224,0,0,0,0,0,0,2,0,0,0,0,7904785661,1051461955,17308386448,10755787157,206479,206479,498822,206479,21554140,155026,34668601464,1151074,1151074,18510,3,111239.38155969015,1776826589906,3,1151074,
2026-04-22T02:58:59Z,61.242,1,1776826739314,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,21281,0,0,0,0,0,0,2,0,0,0,0,7908613218,1052316462,17316452833,10761240856,206511,206511,498903,206511,21563996,155043,34684555640,1151107,1151107,20556,2,111239.38155969015,1776826589906,2,1151107,
2026-04-22T02:59:01Z,62.817,1,1776826740882,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,23516,0,0,0,0,0,0,2,0,0,0,0,7911648080,1053236885,17324991451,10768038871,206547,206547,498999,206547,21575084,155061,34702504088,1151142,1151142,26292,2,111145.95961426139,1776826589906,1,1151142,
2026-04-22T02:59:02Z,64.384,1,1776826742511,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,30199,0,0,0,0,0,0,2,0,0,0,0,7915811118,1054430017,17330777944,10773421425,206574,206574,499064,206574,21583400,155076,34715965424,1151169,1151169,31539,5,111145.95961426139,1776826589906,4,1151169,
2026-04-22T02:59:04Z,66.015,1,1776826744096,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,36271,0,0,0,0,0,0,2,0,0,0,0,7919608505,1055340068,17339589827,10779593691,206609,206609,499147,206609,21594180,155093,34733415304,1151205,1151205,36684,4,111009.50519825917,1776826602415,4,1151205,
2026-04-22T02:59:05Z,67.600,1,1776826745753,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,40312,0,0,0,0,0,0,2,0,0,0,0,7923287319,1056226993,17345576730,10784888351,206638,206638,499209,206638,21603112,155109,34747873776,1151234,1151234,40457,1,111009.50519825917,1776826602415,1,1151234,
2026-04-22T02:59:07Z,69.256,1,1776826747326,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,45235,0,0,0,0,0,0,2,0,0,0,0,7927247183,1056994203,17355506730,10791582808,206677,206677,499294,206677,21615124,155131,34767317928,1151273,1151273,44252,1,111009.50519825917,1776826602415,1,1151273,
2026-04-22T02:59:09Z,70.828,1,1776826748901,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,50278,0,0,0,0,0,0,2,0,0,0,0,7930563464,1058328064,17361260697,10796714332,206697,206697,499332,206697,21621284,155142,34777289288,1151293,1151293,51982,1,110907.89867472766,1776826602415,1,1151293,
2026-04-22T02:59:10Z,72.407,1,1776826750492,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,54299,0,0,0,0,0,0,2,0,0,0,0,7933788764,1058839427,17368367844,10802510514,206728,206728,499394,206727,21630524,155158,34792246328,1151323,1151323,55021,2,110907.89867472766,1776826602415,2,1151323,
2026-04-22T02:59:12Z,73.995,1,1776826752068,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,60787,0,0,0,0,0,0,2,0,0,0,0,7937513364,1059922459,17373990360,10807148420,206749,206749,499436,206749,21637300,155169,34803214824,1151345,1151345,61710,1,110907.89867472766,1776826602415,1,1151345,
2026-04-22T02:59:13Z,75.570,1,1776826753697,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,64642,0,0,0,0,0,0,2,0,0,0,0,7940209549,1060771556,17380737041,10813050752,206780,206779,499503,206779,21646540,155185,34818171864,1151375,1151375,65678,2,110784.68458749943,1776826602415,2,1151375,
2026-04-22T02:59:15Z,77.201,1,1776826755271,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,72304,0,0,0,0,0,0,2,0,0,0,0,7944460320,1061930571,17386867598,10817556961,206802,206802,499572,206802,21653624,155193,34829638928,1151397,1151397,72050,2,110784.68458749943,1776826602415,1,1151397,
2026-04-22T02:59:16Z,78.775,1,1776826756858,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,76933,0,0,0,0,0,0,2,0,0,0,0,7947874790,1062864529,17393347827,10823577033,206831,206831,499637,206831,21662556,155207,34844097400,1151427,1151427,77468,2,110784.68458749943,1776826614652,2,1151427,
2026-04-22T02:59:18Z,80.361,1,1776826758477,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,79135,0,0,0,0,0,0,2,0,0,0,0,7951930291,1063767288,17404246844,10831192588,206879,206879,499749,206879,21677340,155232,34868028664,1151475,1151475,79187,5,110626.64909698619,1776826614652,5,1151475,
2026-04-22T02:59:20Z,81.979,1,1776826760052,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,83276,0,0,0,0,0,0,2,0,0,0,0,7955622171,1064942327,17411529012,10836586489,206906,206906,499806,206906,21685656,155248,34881490000,1151502,1151502,84156,1,110626.64909698619,1776826614652,1,1151502,
2026-04-22T02:59:21Z,83.555,1,1776826761630,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,85078,0,0,0,0,0,0,2,0,0,0,0,7959124796,1065858163,17418916753,10842524858,206938,206937,499876,206937,21695204,155263,34896945608,1151533,1151533,86623,1,110515.74350486898,1776826614652,1,1151533,
