timestamp_utc,event_type,notes
2026-04-08T05:45:29Z,synced_start,auto: first successful RPC sample was synced
2026-04-08T06:32:15.419+00:00,pruning_start,auto: detected pruning movement in kaspad log
2026-04-08T06:40:54.829+00:00,pruning_end,auto: detected pruning UTXO update in kaspad log
2026-04-08T18:32:35.196+00:00,pruning_start,auto: detected pruning movement in kaspad log
2026-04-08T18:41:18.046+00:00,pruning_end,auto: detected pruning UTXO update in kaspad log
